geography_index,geography,geography_name,variable,marginal,person_or_household,year
1253,taz,1253,AGE0004,287,NA,2015
1253,taz,1253,AGE0519,729,NA,2015
1253,taz,1253,AGE2044,1233,NA,2015
1253,taz,1253,AGE4564,1172,NA,2015
1253,taz,1253,AGE65P,370,NA,2015
1253,taz,1253,gq_tot_pop,0,NA,2015
1253,taz,1253,gq_type_univ,0,NA,2015
1253,taz,1253,gq_type_mil,0,NA,2015
1253,taz,1253,gq_type_othnon,0,NA,2015
1253,taz,1253,numhh_gq,1218,NA,2015
1253,taz,1253,hh_size_1_gq,154,NA,2015
1254,taz,1254,TOTHH,1820,NA,2015
1254,taz,1254,TOTPOP,6095,NA,2015
1254,taz,1254,hh_size_1,261,NA,2015
1254,taz,1254,hh_size_2,479,NA,2015
1254,taz,1254,hh_size_3,423,NA,2015
1254,taz,1254,hh_size_4_plus,657,NA,2015
1254,taz,1254,hh_wrks_0,272,NA,2015
1254,taz,1254,hh_wrks_1,536,NA,2015
1254,taz,1254,hh_wrks_2,581,NA,2015
1254,taz,1254,hh_wrks_3_plus,431,NA,2015
1254,taz,1254,hh_kids_no,1130,NA,2015
1254,taz,1254,hh_kids_yes,690,NA,2015
1254,taz,1254,HHINCQ1,446,NA,2015
1254,taz,1254,HHINCQ2,560,NA,2015
1254,taz,1254,HHINCQ3,517,NA,2015
1254,taz,1254,HHINCQ4,297,NA,2015
1254,taz,1254,AGE0004,361,NA,2015
1254,taz,1254,AGE0519,1285,NA,2015
1254,taz,1254,AGE2044,2284,NA,2015
1254,taz,1254,AGE4564,1432,NA,2015
1254,taz,1254,AGE65P,733,NA,2015
1254,taz,1254,gq_tot_pop,2,NA,2015
1254,taz,1254,gq_type_univ,0,NA,2015
1254,taz,1254,gq_type_mil,0,NA,2015
1254,taz,1254,gq_type_othnon,2,NA,2015
1254,taz,1254,numhh_gq,1822,NA,2015
1254,taz,1254,hh_size_1_gq,263,NA,2015
1255,taz,1255,TOTHH,1740,NA,2015
1255,taz,1255,TOTPOP,5335,NA,2015
1255,taz,1255,hh_size_1,320,NA,2015
1255,taz,1255,hh_size_2,518,NA,2015
1255,taz,1255,hh_size_3,336,NA,2015
1255,taz,1255,hh_size_4_plus,566,NA,2015
1255,taz,1255,hh_wrks_0,338,NA,2015
1255,taz,1255,hh_wrks_1,558,NA,2015
1255,taz,1255,hh_wrks_2,601,NA,2015
1255,taz,1255,hh_wrks_3_plus,243,NA,2015
1255,taz,1255,hh_kids_no,1147,NA,2015
1255,taz,1255,hh_kids_yes,593,NA,2015
1255,taz,1255,HHINCQ1,565,NA,2015
1255,taz,1255,HHINCQ2,675,NA,2015
1255,taz,1255,HHINCQ3,378,NA,2015
1255,taz,1255,HHINCQ4,122,NA,2015
1255,taz,1255,AGE0004,246,NA,2015
1255,taz,1255,AGE0519,1021,NA,2015
1255,taz,1255,AGE2044,2064,NA,2015
1255,taz,1255,AGE4564,1412,NA,2015
1255,taz,1255,AGE65P,592,NA,2015
1255,taz,1255,gq_tot_pop,6,NA,2015
1255,taz,1255,gq_type_univ,0,NA,2015
1255,taz,1255,gq_type_mil,0,NA,2015
1255,taz,1255,gq_type_othnon,6,NA,2015
1255,taz,1255,numhh_gq,1746,NA,2015
1255,taz,1255,hh_size_1_gq,326,NA,2015
1256,taz,1256,TOTHH,1753,NA,2015
1256,taz,1256,TOTPOP,5707,NA,2015
1256,taz,1256,hh_size_1,304,NA,2015
1256,taz,1256,hh_size_2,417,NA,2015
1256,taz,1256,hh_size_3,397,NA,2015
1256,taz,1256,hh_size_4_plus,635,NA,2015
1256,taz,1256,hh_wrks_0,394,NA,2015
1256,taz,1256,hh_wrks_1,808,NA,2015
1256,taz,1256,hh_wrks_2,380,NA,2015
1256,taz,1256,hh_wrks_3_plus,171,NA,2015
1256,taz,1256,hh_kids_no,967,NA,2015
1256,taz,1256,hh_kids_yes,786,NA,2015
1256,taz,1256,HHINCQ1,726,NA,2015
1256,taz,1256,HHINCQ2,499,NA,2015
1256,taz,1256,HHINCQ3,396,NA,2015
1256,taz,1256,HHINCQ4,132,NA,2015
1256,taz,1256,AGE0004,362,NA,2015
1256,taz,1256,AGE0519,1313,NA,2015
1256,taz,1256,AGE2044,2026,NA,2015
1256,taz,1256,AGE4564,1200,NA,2015
1256,taz,1256,AGE65P,806,NA,2015
1256,taz,1256,gq_tot_pop,0,NA,2015
1256,taz,1256,gq_type_univ,0,NA,2015
1256,taz,1256,gq_type_mil,0,NA,2015
1256,taz,1256,gq_type_othnon,0,NA,2015
1256,taz,1256,numhh_gq,1753,NA,2015
1256,taz,1256,hh_size_1_gq,304,NA,2015
1257,taz,1257,TOTHH,2152,NA,2015
1257,taz,1257,TOTPOP,6667,NA,2015
1257,taz,1257,hh_size_1,430,NA,2015
1257,taz,1257,hh_size_2,640,NA,2015
1257,taz,1257,hh_size_3,403,NA,2015
1257,taz,1257,hh_size_4_plus,679,NA,2015
1257,taz,1257,hh_wrks_0,502,NA,2015
1257,taz,1257,hh_wrks_1,785,NA,2015
1257,taz,1257,hh_wrks_2,698,NA,2015
1257,taz,1257,hh_wrks_3_plus,167,NA,2015
1257,taz,1257,hh_kids_no,1195,NA,2015
1257,taz,1257,hh_kids_yes,957,NA,2015
1257,taz,1257,HHINCQ1,777,NA,2015
1257,taz,1257,HHINCQ2,829,NA,2015
1257,taz,1257,HHINCQ3,353,NA,2015
1257,taz,1257,HHINCQ4,193,NA,2015
1257,taz,1257,AGE0004,399,NA,2015
1257,taz,1257,AGE0519,1626,NA,2015
1257,taz,1257,AGE2044,2258,NA,2015
1257,taz,1257,AGE4564,1628,NA,2015
1257,taz,1257,AGE65P,756,NA,2015
1257,taz,1257,gq_tot_pop,16,NA,2015
1257,taz,1257,gq_type_univ,0,NA,2015
1257,taz,1257,gq_type_mil,0,NA,2015
1257,taz,1257,gq_type_othnon,16,NA,2015
1257,taz,1257,numhh_gq,2168,NA,2015
1257,taz,1257,hh_size_1_gq,446,NA,2015
1258,taz,1258,TOTHH,1329,NA,2015
1258,taz,1258,TOTPOP,4316,NA,2015
1258,taz,1258,hh_size_1,296,NA,2015
1258,taz,1258,hh_size_2,348,NA,2015
1258,taz,1258,hh_size_3,180,NA,2015
1258,taz,1258,hh_size_4_plus,505,NA,2015
1258,taz,1258,hh_wrks_0,245,NA,2015
1258,taz,1258,hh_wrks_1,589,NA,2015
1258,taz,1258,hh_wrks_2,368,NA,2015
1258,taz,1258,hh_wrks_3_plus,127,NA,2015
1258,taz,1258,hh_kids_no,672,NA,2015
1258,taz,1258,hh_kids_yes,657,NA,2015
1258,taz,1258,HHINCQ1,630,NA,2015
1258,taz,1258,HHINCQ2,479,NA,2015
1258,taz,1258,HHINCQ3,188,NA,2015
1258,taz,1258,HHINCQ4,32,NA,2015
1258,taz,1258,AGE0004,416,NA,2015
1258,taz,1258,AGE0519,1269,NA,2015
1258,taz,1258,AGE2044,1306,NA,2015
1258,taz,1258,AGE4564,936,NA,2015
1258,taz,1258,AGE65P,389,NA,2015
1258,taz,1258,gq_tot_pop,5,NA,2015
1258,taz,1258,gq_type_univ,0,NA,2015
1258,taz,1258,gq_type_mil,0,NA,2015
1258,taz,1258,gq_type_othnon,5,NA,2015
1258,taz,1258,numhh_gq,1334,NA,2015
1258,taz,1258,hh_size_1_gq,301,NA,2015
1259,taz,1259,TOTHH,1616,NA,2015
1259,taz,1259,TOTPOP,5565,NA,2015
1259,taz,1259,hh_size_1,357,NA,2015
1259,taz,1259,hh_size_2,346,NA,2015
1259,taz,1259,hh_size_3,309,NA,2015
1259,taz,1259,hh_size_4_plus,604,NA,2015
1259,taz,1259,hh_wrks_0,342,NA,2015
1259,taz,1259,hh_wrks_1,546,NA,2015
1259,taz,1259,hh_wrks_2,467,NA,2015
1259,taz,1259,hh_wrks_3_plus,261,NA,2015
1259,taz,1259,hh_kids_no,952,NA,2015
1259,taz,1259,hh_kids_yes,664,NA,2015
1259,taz,1259,HHINCQ1,831,NA,2015
1259,taz,1259,HHINCQ2,472,NA,2015
1259,taz,1259,HHINCQ3,243,NA,2015
1259,taz,1259,HHINCQ4,70,NA,2015
1259,taz,1259,AGE0004,262,NA,2015
1259,taz,1259,AGE0519,1502,NA,2015
1259,taz,1259,AGE2044,1976,NA,2015
1259,taz,1259,AGE4564,1224,NA,2015
1259,taz,1259,AGE65P,601,NA,2015
1259,taz,1259,gq_tot_pop,20,NA,2015
1259,taz,1259,gq_type_univ,0,NA,2015
1259,taz,1259,gq_type_mil,0,NA,2015
1259,taz,1259,gq_type_othnon,20,NA,2015
1259,taz,1259,numhh_gq,1636,NA,2015
1259,taz,1259,hh_size_1_gq,377,NA,2015
1260,taz,1260,TOTHH,1200,NA,2015
1260,taz,1260,TOTPOP,4438,NA,2015
1260,taz,1260,hh_size_1,167,NA,2015
1260,taz,1260,hh_size_2,196,NA,2015
1260,taz,1260,hh_size_3,264,NA,2015
1260,taz,1260,hh_size_4_plus,573,NA,2015
1260,taz,1260,hh_wrks_0,197,NA,2015
1260,taz,1260,hh_wrks_1,478,NA,2015
1260,taz,1260,hh_wrks_2,340,NA,2015
1260,taz,1260,hh_wrks_3_plus,185,NA,2015
1260,taz,1260,hh_kids_no,519,NA,2015
1260,taz,1260,hh_kids_yes,681,NA,2015
1260,taz,1260,HHINCQ1,702,NA,2015
1260,taz,1260,HHINCQ2,261,NA,2015
1260,taz,1260,HHINCQ3,218,NA,2015
1260,taz,1260,HHINCQ4,19,NA,2015
1260,taz,1260,AGE0004,551,NA,2015
1260,taz,1260,AGE0519,1151,NA,2015
1260,taz,1260,AGE2044,1757,NA,2015
1260,taz,1260,AGE4564,692,NA,2015
1260,taz,1260,AGE65P,287,NA,2015
1260,taz,1260,gq_tot_pop,11,NA,2015
1260,taz,1260,gq_type_univ,0,NA,2015
1260,taz,1260,gq_type_mil,0,NA,2015
1260,taz,1260,gq_type_othnon,11,NA,2015
1260,taz,1260,numhh_gq,1211,NA,2015
1260,taz,1260,hh_size_1_gq,178,NA,2015
1261,taz,1261,TOTHH,1261,NA,2015
1261,taz,1261,TOTPOP,4022,NA,2015
1261,taz,1261,hh_size_1,225,NA,2015
1261,taz,1261,hh_size_2,327,NA,2015
1261,taz,1261,hh_size_3,264,NA,2015
1261,taz,1261,hh_size_4_plus,445,NA,2015
1261,taz,1261,hh_wrks_0,73,NA,2015
1261,taz,1261,hh_wrks_1,598,NA,2015
1261,taz,1261,hh_wrks_2,418,NA,2015
1261,taz,1261,hh_wrks_3_plus,172,NA,2015
1261,taz,1261,hh_kids_no,658,NA,2015
1261,taz,1261,hh_kids_yes,603,NA,2015
1261,taz,1261,HHINCQ1,271,NA,2015
1261,taz,1261,HHINCQ2,540,NA,2015
1261,taz,1261,HHINCQ3,272,NA,2015
1261,taz,1261,HHINCQ4,178,NA,2015
1261,taz,1261,AGE0004,467,NA,2015
1261,taz,1261,AGE0519,815,NA,2015
1261,taz,1261,AGE2044,1572,NA,2015
1261,taz,1261,AGE4564,932,NA,2015
1261,taz,1261,AGE65P,236,NA,2015
1261,taz,1261,gq_tot_pop,0,NA,2015
1261,taz,1261,gq_type_univ,0,NA,2015
1261,taz,1261,gq_type_mil,0,NA,2015
1261,taz,1261,gq_type_othnon,0,NA,2015
1261,taz,1261,numhh_gq,1261,NA,2015
1261,taz,1261,hh_size_1_gq,225,NA,2015
1262,taz,1262,TOTHH,627,NA,2015
1262,taz,1262,TOTPOP,1706,NA,2015
1262,taz,1262,hh_size_1,180,NA,2015
1262,taz,1262,hh_size_2,165,NA,2015
1262,taz,1262,hh_size_3,124,NA,2015
1262,taz,1262,hh_size_4_plus,158,NA,2015
1262,taz,1262,hh_wrks_0,114,NA,2015
1262,taz,1262,hh_wrks_1,269,NA,2015
1262,taz,1262,hh_wrks_2,205,NA,2015
1262,taz,1262,hh_wrks_3_plus,39,NA,2015
1262,taz,1262,hh_kids_no,356,NA,2015
1262,taz,1262,hh_kids_yes,271,NA,2015
1262,taz,1262,HHINCQ1,386,NA,2015
1262,taz,1262,HHINCQ2,171,NA,2015
1262,taz,1262,HHINCQ3,58,NA,2015
1262,taz,1262,HHINCQ4,12,NA,2015
1262,taz,1262,AGE0004,127,NA,2015
1262,taz,1262,AGE0519,307,NA,2015
1262,taz,1262,AGE2044,769,NA,2015
1262,taz,1262,AGE4564,411,NA,2015
1262,taz,1262,AGE65P,92,NA,2015
1262,taz,1262,gq_tot_pop,19,NA,2015
1262,taz,1262,gq_type_univ,0,NA,2015
1262,taz,1262,gq_type_mil,0,NA,2015
1262,taz,1262,gq_type_othnon,19,NA,2015
1262,taz,1262,numhh_gq,646,NA,2015
1262,taz,1262,hh_size_1_gq,199,NA,2015
1263,taz,1263,TOTHH,935,NA,2015
1263,taz,1263,TOTPOP,2647,NA,2015
1263,taz,1263,hh_size_1,318,NA,2015
1263,taz,1263,hh_size_2,256,NA,2015
1263,taz,1263,hh_size_3,123,NA,2015
1263,taz,1263,hh_size_4_plus,238,NA,2015
1263,taz,1263,hh_wrks_0,235,NA,2015
1263,taz,1263,hh_wrks_1,453,NA,2015
1263,taz,1263,hh_wrks_2,173,NA,2015
1263,taz,1263,hh_wrks_3_plus,74,NA,2015
1263,taz,1263,hh_kids_no,576,NA,2015
1263,taz,1263,hh_kids_yes,359,NA,2015
1263,taz,1263,HHINCQ1,462,NA,2015
1263,taz,1263,HHINCQ2,297,NA,2015
1263,taz,1263,HHINCQ3,153,NA,2015
1263,taz,1263,HHINCQ4,23,NA,2015
1263,taz,1263,AGE0004,259,NA,2015
1263,taz,1263,AGE0519,451,NA,2015
1263,taz,1263,AGE2044,881,NA,2015
1263,taz,1263,AGE4564,696,NA,2015
1263,taz,1263,AGE65P,360,NA,2015
1263,taz,1263,gq_tot_pop,24,NA,2015
1263,taz,1263,gq_type_univ,0,NA,2015
1263,taz,1263,gq_type_mil,0,NA,2015
1263,taz,1263,gq_type_othnon,24,NA,2015
1263,taz,1263,numhh_gq,959,NA,2015
1263,taz,1263,hh_size_1_gq,342,NA,2015
1264,taz,1264,TOTHH,1909,NA,2015
1264,taz,1264,TOTPOP,6056,NA,2015
1264,taz,1264,hh_size_1,379,NA,2015
1264,taz,1264,hh_size_2,532,NA,2015
1264,taz,1264,hh_size_3,317,NA,2015
1264,taz,1264,hh_size_4_plus,681,NA,2015
1264,taz,1264,hh_wrks_0,469,NA,2015
1264,taz,1264,hh_wrks_1,834,NA,2015
1264,taz,1264,hh_wrks_2,450,NA,2015
1264,taz,1264,hh_wrks_3_plus,156,NA,2015
1264,taz,1264,hh_kids_no,1028,NA,2015
1264,taz,1264,hh_kids_yes,881,NA,2015
1264,taz,1264,HHINCQ1,975,NA,2015
1264,taz,1264,HHINCQ2,688,NA,2015
1264,taz,1264,HHINCQ3,192,NA,2015
1264,taz,1264,HHINCQ4,54,NA,2015
1264,taz,1264,AGE0004,462,NA,2015
1264,taz,1264,AGE0519,1431,NA,2015
1264,taz,1264,AGE2044,2452,NA,2015
1264,taz,1264,AGE4564,1116,NA,2015
1264,taz,1264,AGE65P,595,NA,2015
1264,taz,1264,gq_tot_pop,67,NA,2015
1264,taz,1264,gq_type_univ,0,NA,2015
1264,taz,1264,gq_type_mil,0,NA,2015
1264,taz,1264,gq_type_othnon,67,NA,2015
1264,taz,1264,numhh_gq,1976,NA,2015
1264,taz,1264,hh_size_1_gq,446,NA,2015
1265,taz,1265,TOTHH,1085,NA,2015
1265,taz,1265,TOTPOP,3252,NA,2015
1265,taz,1265,hh_size_1,247,NA,2015
1265,taz,1265,hh_size_2,331,NA,2015
1265,taz,1265,hh_size_3,187,NA,2015
1265,taz,1265,hh_size_4_plus,320,NA,2015
1265,taz,1265,hh_wrks_0,198,NA,2015
1265,taz,1265,hh_wrks_1,461,NA,2015
1265,taz,1265,hh_wrks_2,349,NA,2015
1265,taz,1265,hh_wrks_3_plus,77,NA,2015
1265,taz,1265,hh_kids_no,686,NA,2015
1265,taz,1265,hh_kids_yes,399,NA,2015
1265,taz,1265,HHINCQ1,555,NA,2015
1265,taz,1265,HHINCQ2,283,NA,2015
1265,taz,1265,HHINCQ3,155,NA,2015
1265,taz,1265,HHINCQ4,92,NA,2015
1265,taz,1265,AGE0004,133,NA,2015
1265,taz,1265,AGE0519,713,NA,2015
1265,taz,1265,AGE2044,1221,NA,2015
1265,taz,1265,AGE4564,809,NA,2015
1265,taz,1265,AGE65P,376,NA,2015
1265,taz,1265,gq_tot_pop,15,NA,2015
1265,taz,1265,gq_type_univ,0,NA,2015
1265,taz,1265,gq_type_mil,0,NA,2015
1265,taz,1265,gq_type_othnon,15,NA,2015
1265,taz,1265,numhh_gq,1100,NA,2015
1265,taz,1265,hh_size_1_gq,262,NA,2015
1266,taz,1266,TOTHH,1373,NA,2015
1266,taz,1266,TOTPOP,4470,NA,2015
1266,taz,1266,hh_size_1,245,NA,2015
1266,taz,1266,hh_size_2,388,NA,2015
1266,taz,1266,hh_size_3,187,NA,2015
1266,taz,1266,hh_size_4_plus,553,NA,2015
1266,taz,1266,hh_wrks_0,306,NA,2015
1266,taz,1266,hh_wrks_1,542,NA,2015
1266,taz,1266,hh_wrks_2,300,NA,2015
1266,taz,1266,hh_wrks_3_plus,225,NA,2015
1266,taz,1266,hh_kids_no,784,NA,2015
1266,taz,1266,hh_kids_yes,589,NA,2015
1266,taz,1266,HHINCQ1,540,NA,2015
1266,taz,1266,HHINCQ2,473,NA,2015
1266,taz,1266,HHINCQ3,219,NA,2015
1266,taz,1266,HHINCQ4,141,NA,2015
1266,taz,1266,AGE0004,142,NA,2015
1266,taz,1266,AGE0519,1250,NA,2015
1266,taz,1266,AGE2044,1507,NA,2015
1266,taz,1266,AGE4564,1096,NA,2015
1266,taz,1266,AGE65P,475,NA,2015
1266,taz,1266,gq_tot_pop,6,NA,2015
1266,taz,1266,gq_type_univ,0,NA,2015
1266,taz,1266,gq_type_mil,0,NA,2015
1266,taz,1266,gq_type_othnon,6,NA,2015
1266,taz,1266,numhh_gq,1379,NA,2015
1266,taz,1266,hh_size_1_gq,251,NA,2015
1267,taz,1267,TOTHH,1275,NA,2015
1267,taz,1267,TOTPOP,3357,NA,2015
1267,taz,1267,hh_size_1,340,NA,2015
1267,taz,1267,hh_size_2,484,NA,2015
1267,taz,1267,hh_size_3,212,NA,2015
1267,taz,1267,hh_size_4_plus,239,NA,2015
1267,taz,1267,hh_wrks_0,314,NA,2015
1267,taz,1267,hh_wrks_1,424,NA,2015
1267,taz,1267,hh_wrks_2,487,NA,2015
1267,taz,1267,hh_wrks_3_plus,50,NA,2015
1267,taz,1267,hh_kids_no,899,NA,2015
1267,taz,1267,hh_kids_yes,376,NA,2015
1267,taz,1267,HHINCQ1,356,NA,2015
1267,taz,1267,HHINCQ2,355,NA,2015
1267,taz,1267,HHINCQ3,344,NA,2015
1267,taz,1267,HHINCQ4,220,NA,2015
1267,taz,1267,AGE0004,166,NA,2015
1267,taz,1267,AGE0519,636,NA,2015
1267,taz,1267,AGE2044,807,NA,2015
1267,taz,1267,AGE4564,1004,NA,2015
1267,taz,1267,AGE65P,744,NA,2015
1267,taz,1267,gq_tot_pop,0,NA,2015
1267,taz,1267,gq_type_univ,0,NA,2015
1267,taz,1267,gq_type_mil,0,NA,2015
1267,taz,1267,gq_type_othnon,0,NA,2015
1267,taz,1267,numhh_gq,1275,NA,2015
1267,taz,1267,hh_size_1_gq,340,NA,2015
1268,taz,1268,TOTHH,4063,NA,2015
1268,taz,1268,TOTPOP,10917,NA,2015
1268,taz,1268,hh_size_1,870,NA,2015
1268,taz,1268,hh_size_2,1503,NA,2015
1268,taz,1268,hh_size_3,677,NA,2015
1268,taz,1268,hh_size_4_plus,1013,NA,2015
1268,taz,1268,hh_wrks_0,773,NA,2015
1268,taz,1268,hh_wrks_1,1471,NA,2015
1268,taz,1268,hh_wrks_2,1445,NA,2015
1268,taz,1268,hh_wrks_3_plus,374,NA,2015
1268,taz,1268,hh_kids_no,2870,NA,2015
1268,taz,1268,hh_kids_yes,1193,NA,2015
1268,taz,1268,HHINCQ1,678,NA,2015
1268,taz,1268,HHINCQ2,1059,NA,2015
1268,taz,1268,HHINCQ3,1180,NA,2015
1268,taz,1268,HHINCQ4,1146,NA,2015
1268,taz,1268,AGE0004,623,NA,2015
1268,taz,1268,AGE0519,1612,NA,2015
1268,taz,1268,AGE2044,3261,NA,2015
1268,taz,1268,AGE4564,3532,NA,2015
1268,taz,1268,AGE65P,1889,NA,2015
1268,taz,1268,gq_tot_pop,25,NA,2015
1268,taz,1268,gq_type_univ,0,NA,2015
1268,taz,1268,gq_type_mil,0,NA,2015
1268,taz,1268,gq_type_othnon,25,NA,2015
1268,taz,1268,numhh_gq,4088,NA,2015
1268,taz,1268,hh_size_1_gq,895,NA,2015
1269,taz,1269,TOTHH,3558,NA,2015
1269,taz,1269,TOTPOP,9798,NA,2015
1269,taz,1269,hh_size_1,869,NA,2015
1269,taz,1269,hh_size_2,1167,NA,2015
1269,taz,1269,hh_size_3,805,NA,2015
1269,taz,1269,hh_size_4_plus,717,NA,2015
1269,taz,1269,hh_wrks_0,813,NA,2015
1269,taz,1269,hh_wrks_1,1248,NA,2015
1269,taz,1269,hh_wrks_2,1158,NA,2015
1269,taz,1269,hh_wrks_3_plus,339,NA,2015
1269,taz,1269,hh_kids_no,2538,NA,2015
1269,taz,1269,hh_kids_yes,1020,NA,2015
1269,taz,1269,HHINCQ1,933,NA,2015
1269,taz,1269,HHINCQ2,1003,NA,2015
1269,taz,1269,HHINCQ3,1088,NA,2015
1269,taz,1269,HHINCQ4,534,NA,2015
1269,taz,1269,AGE0004,542,NA,2015
1269,taz,1269,AGE0519,1424,NA,2015
1269,taz,1269,AGE2044,3079,NA,2015
1269,taz,1269,AGE4564,2748,NA,2015
1269,taz,1269,AGE65P,2005,NA,2015
1269,taz,1269,gq_tot_pop,34,NA,2015
1269,taz,1269,gq_type_univ,0,NA,2015
1269,taz,1269,gq_type_mil,0,NA,2015
1269,taz,1269,gq_type_othnon,34,NA,2015
1269,taz,1269,numhh_gq,3592,NA,2015
1269,taz,1269,hh_size_1_gq,903,NA,2015
1270,taz,1270,TOTHH,5280,NA,2015
1270,taz,1270,TOTPOP,17805,NA,2015
1270,taz,1270,hh_size_1,573,NA,2015
1270,taz,1270,hh_size_2,1349,NA,2015
1270,taz,1270,hh_size_3,1301,NA,2015
1270,taz,1270,hh_size_4_plus,2057,NA,2015
1270,taz,1270,hh_wrks_0,620,NA,2015
1270,taz,1270,hh_wrks_1,1627,NA,2015
1270,taz,1270,hh_wrks_2,2141,NA,2015
1270,taz,1270,hh_wrks_3_plus,892,NA,2015
1270,taz,1270,hh_kids_no,2900,NA,2015
1270,taz,1270,hh_kids_yes,2380,NA,2015
1270,taz,1270,HHINCQ1,676,NA,2015
1270,taz,1270,HHINCQ2,1607,NA,2015
1270,taz,1270,HHINCQ3,1846,NA,2015
1270,taz,1270,HHINCQ4,1151,NA,2015
1270,taz,1270,AGE0004,1219,NA,2015
1270,taz,1270,AGE0519,3592,NA,2015
1270,taz,1270,AGE2044,6745,NA,2015
1270,taz,1270,AGE4564,4444,NA,2015
1270,taz,1270,AGE65P,1805,NA,2015
1270,taz,1270,gq_tot_pop,5,NA,2015
1270,taz,1270,gq_type_univ,0,NA,2015
1270,taz,1270,gq_type_mil,0,NA,2015
1270,taz,1270,gq_type_othnon,5,NA,2015
1270,taz,1270,numhh_gq,5285,NA,2015
1270,taz,1270,hh_size_1_gq,578,NA,2015
1271,taz,1271,TOTHH,4897,NA,2015
1271,taz,1271,TOTPOP,15350,NA,2015
1271,taz,1271,hh_size_1,688,NA,2015
1271,taz,1271,hh_size_2,1423,NA,2015
1271,taz,1271,hh_size_3,1108,NA,2015
1271,taz,1271,hh_size_4_plus,1678,NA,2015
1271,taz,1271,hh_wrks_0,561,NA,2015
1271,taz,1271,hh_wrks_1,1811,NA,2015
1271,taz,1271,hh_wrks_2,1907,NA,2015
1271,taz,1271,hh_wrks_3_plus,618,NA,2015
1271,taz,1271,hh_kids_no,2755,NA,2015
1271,taz,1271,hh_kids_yes,2142,NA,2015
1271,taz,1271,HHINCQ1,705,NA,2015
1271,taz,1271,HHINCQ2,1393,NA,2015
1271,taz,1271,HHINCQ3,1707,NA,2015
1271,taz,1271,HHINCQ4,1092,NA,2015
1271,taz,1271,AGE0004,1036,NA,2015
1271,taz,1271,AGE0519,3505,NA,2015
1271,taz,1271,AGE2044,5656,NA,2015
1271,taz,1271,AGE4564,3814,NA,2015
1271,taz,1271,AGE65P,1339,NA,2015
1271,taz,1271,gq_tot_pop,0,NA,2015
1271,taz,1271,gq_type_univ,0,NA,2015
1271,taz,1271,gq_type_mil,0,NA,2015
1271,taz,1271,gq_type_othnon,0,NA,2015
1271,taz,1271,numhh_gq,4897,NA,2015
1271,taz,1271,hh_size_1_gq,688,NA,2015
1272,taz,1272,TOTHH,0,NA,2015
1272,taz,1272,TOTPOP,0,NA,2015
1272,taz,1272,hh_size_1,0,NA,2015
1272,taz,1272,hh_size_2,0,NA,2015
1272,taz,1272,hh_size_3,0,NA,2015
1272,taz,1272,hh_size_4_plus,0,NA,2015
1272,taz,1272,hh_wrks_0,0,NA,2015
1272,taz,1272,hh_wrks_1,0,NA,2015
1272,taz,1272,hh_wrks_2,0,NA,2015
1272,taz,1272,hh_wrks_3_plus,0,NA,2015
1272,taz,1272,hh_kids_no,0,NA,2015
1272,taz,1272,hh_kids_yes,0,NA,2015
1272,taz,1272,HHINCQ1,0,NA,2015
1272,taz,1272,HHINCQ2,0,NA,2015
1272,taz,1272,HHINCQ3,0,NA,2015
1272,taz,1272,HHINCQ4,0,NA,2015
1272,taz,1272,AGE0004,0,NA,2015
1272,taz,1272,AGE0519,0,NA,2015
1272,taz,1272,AGE2044,0,NA,2015
1272,taz,1272,AGE4564,0,NA,2015
1272,taz,1272,AGE65P,0,NA,2015
1272,taz,1272,gq_tot_pop,0,NA,2015
1272,taz,1272,gq_type_univ,0,NA,2015
1272,taz,1272,gq_type_mil,0,NA,2015
1272,taz,1272,gq_type_othnon,0,NA,2015
1272,taz,1272,numhh_gq,0,NA,2015
1272,taz,1272,hh_size_1_gq,0,NA,2015
1273,taz,1273,TOTHH,1675,NA,2015
1273,taz,1273,TOTPOP,5026,NA,2015
1273,taz,1273,hh_size_1,388,NA,2015
1273,taz,1273,hh_size_2,399,NA,2015
1273,taz,1273,hh_size_3,375,NA,2015
1273,taz,1273,hh_size_4_plus,513,NA,2015
1273,taz,1273,hh_wrks_0,342,NA,2015
1273,taz,1273,hh_wrks_1,575,NA,2015
1273,taz,1273,hh_wrks_2,547,NA,2015
1273,taz,1273,hh_wrks_3_plus,211,NA,2015
1273,taz,1273,hh_kids_no,931,NA,2015
1273,taz,1273,hh_kids_yes,744,NA,2015
1273,taz,1273,HHINCQ1,521,NA,2015
1273,taz,1273,HHINCQ2,501,NA,2015
1273,taz,1273,HHINCQ3,399,NA,2015
1273,taz,1273,HHINCQ4,254,NA,2015
1273,taz,1273,AGE0004,499,NA,2015
1273,taz,1273,AGE0519,975,NA,2015
1273,taz,1273,AGE2044,1648,NA,2015
1273,taz,1273,AGE4564,1358,NA,2015
1273,taz,1273,AGE65P,546,NA,2015
1273,taz,1273,gq_tot_pop,3,NA,2015
1273,taz,1273,gq_type_univ,0,NA,2015
1273,taz,1273,gq_type_mil,0,NA,2015
1273,taz,1273,gq_type_othnon,3,NA,2015
1273,taz,1273,numhh_gq,1678,NA,2015
1273,taz,1273,hh_size_1_gq,391,NA,2015
1274,taz,1274,TOTHH,2370,NA,2015
1274,taz,1274,TOTPOP,6136,NA,2015
1274,taz,1274,hh_size_1,687,NA,2015
1274,taz,1274,hh_size_2,699,NA,2015
